,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
123,CMA,Financial Services,6982459904,3534000000.0,2967000000.0,2912000000.0,3343000000.0,1151000000.0,1168000000.0,474000000.0,1198000000.0,9.58,8.56,8.45,3.45,7.98,6.36,5.5354905,8.33805,-1,-1,0.21579,0.22215788457826674,0.1479042674433329,0.05888198757763975,0.16350484509348984,0.2902,-1.0,52.94,1.2034356301872224,0.35405850322907434,0.711552795031056,0.013476804908320258,0.012344635156844508,0.005378479274699588,0.016321081169450424,0.06004486410350044,0.06797416050747832,0.03118421052631579,0.09543535409862185,-0.65,1.3429736
124,CAG,Consumer Defensive,15413809152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.42,-1.0,-1.0,-1.0,-1.0,2.84,22.753523,11.376761,-1,324162496,0.07733,-1.0,-1.0,-1.0,-1.0,0.9296,47.843969587401006,32.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.55,1.7641277
125,COP,Energy,137595928576,78494000000.0,45828000000.0,18784000000.0,32567000000.0,18680000000.0,8079000000.0,-2701000000.0,7189000000.0,12.56,14.62,6.09,-2.51,6.43,10.0,9.053344,11.371,-1,11041250304,0.26455998,0.3891423452700873,0.17792802713297803,-0.09048879359442527,0.20551156342014237,0.373,12.602268696804286,114.99,0.34670749744807616,0.4390168700171784,0.5148916211598379,0.19908557055920878,0.08911218715875624,-0.04313456194704398,0.10195138554046006,2.27112462006079,1.1358076760860396,-0.3369090682300112,0.8275584206285254,-1.28,2.8648088
126,ED,Utilities,30949486592,15670000000.0,13676000000.0,12246000000.0,12574000000.0,1660000000.0,1346000000.0,1101000000.0,1343000000.0,7.01,4.68,3.86,3.29,4.09,5.23,12.74037,17.07648,-1,-1079750016,0.118140005,0.08024363126601247,0.0671757249089185,0.058417785323924235,0.07452003107313283,0.4591,-28.99093098971531,90.33,1.1802097935901774,1.2657583470579428,1.3306627049397781,0.024035329037862884,0.021325812789150137,0.017505366086334368,0.023123676371838358,1.9738406658739596,1.577960140679953,0.6062775330396476,0.650363196125908,3.04,1.4766865
127,STZ,Consumer Defensive,49134497792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.47,-1.0,-1.0,-1.0,-1.0,13.29,-1.0,20.167042,-1,782787520,-0.02918,-1.0,-1.0,-1.0,-1.0,-1.0,62.903321912950275,268.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2,5.721299
128,CEG,Utilities,33719281664,24440000000.0,19649000000.0,17603000000.0,18924000000.0,-160000000.0,-205000000.0,589000000.0,1125000000.0,-0.53,-0.489297,-0.628834,1.805087,3.447747,5.62,-1.0,18.494663,-1,-282375008,0.06617,-0.014521691777092031,-0.018272573313129512,0.047503830954109205,0.08343221595965589,0.357,-116.19629365046357,101.14,0.5235069885641678,0.7305463945093146,0.5816598112751028,-0.0034108593233707816,-0.004263195108763465,0.012246849918908804,0.02296152668639657,-0.011176306230790724,-0.01272343594836147,0.04021026761332605,0.08379888268156424,0.8,2.96946
129,COO,Healthcare,19248177152,3308400000.0,2922500000.0,2430900000.0,2653400000.0,385800000.0,2944700000.0,238400000.0,466700000.0,5.79,7.83,59.8,4.85,9.44,14.33,67.14854,27.131193,-1,379924992,0.04008,0.053772283161665296,0.42418611351195623,0.0623300564735411,0.12862064213862479,0.010299999,50.79731521847344,389.82,0.38515896135030037,0.2464275424949582,0.5307467057101025,0.03357030359458072,0.3065416085444817,0.03538404452690167,0.07438042871941987,-1.0,-1.0,-1.0,-1.0,3.04,2.6085236
130,CPRT,Industrials,42181824512,3500921000.0,2692511000.0,2205583000.0,-1.0,1090130000.0,936495000.0,699907000.0,-1.0,2.41,2.295,1.98,1.5,-1.0,2.75,36.659748,32.127274,-1,579300608,0.23200001,0.23567326091172192,0.26535609618154365,0.2811417962366982,-1.0,0.0,73.60628628927661,89.31,0.02582865484016232,0.1467949827737213,0.20814969656752558,0.20534148171812275,0.20527524016673743,0.20256270076269203,-1.0,-1.0,-1.0,-1.0,-1.0,1.61,7.5377526
131,GLW,Technology,27141998592,14189000000.0,14082000000.0,11303000000.0,11503000000.0,1316000000.0,1906000000.0,512000000.0,960000000.0,0.74,1.56,1.3,0.54,1.11,2.31,44.72973,14.329004,-1,-70000000,0.0585,0.10959360426382411,0.15454471742479525,0.0386211058308818,0.07437824436352367,1.4864999,-393.2485714285714,33.57,0.6509826782145236,0.5711505716370713,0.6031530512182244,0.044611681751923794,0.06322983014861996,0.016636880584890334,0.03322029206173437,3.6555555555555554,5.9937106918239,1.1770114942528735,2.874251497005988,2.19,2.378386
132,CTVA,Basic Materials,39823106048,17455000000.0,15655000000.0,14217000000.0,13846000000.0,1147000000.0,1759000000.0,681000000.0,-959000000.0,1.7,1.59,2.39,0.91,-1.28,3.44,32.95294,16.284883,-1,-227250000,0.048130002,0.04533238479171607,0.0692956192877403,0.027433129229777635,-0.039450409313423015,0.345,-174.2069029991639,55.69,0.05165599557347245,0.04400409706901986,0.04451337415404447,0.026913510723168613,0.041540714150765164,0.015967549063284014,-0.02261952496638913,11.245098039215685,23.144736842105264,10.318181818181818,-14.530303030303031,1.89,1.5552039
133,CSGP,Real Estate,33259161600,2182399000.0,1944135000.0,1659019000.0,1399719000.0,369453000.0,292564000.0,227128000.0,314963000.0,0.87,0.93,0.75,0.6,0.87,1.45,93.574715,56.14483,-1,474424512,0.05919,0.053776782097433216,0.05122212900180543,0.042253549948942946,0.09248404022441907,0.0,69.68226913064727,80.92,0.16092584104413882,0.19637437163758703,0.21274597659430747,0.04396957085238031,0.04031544724992356,0.032843702913199775,0.08172396059560154,-1.0,-1.0,-1.0,-1.0,3.24,4.6776605
134,COST,Consumer Defensive,244635418624,226954000000.0,195929000000.0,166761000000.0,152703000000.0,5844000000.0,5007000000.0,4002000000.0,3659000000.0,13.48,13.17,11.3,9.05,8.32,15.52,40.952522,35.569584,-1,4304124928,0.27265,0.2831121015405484,0.28507173764518334,0.21887989499015534,0.24004461064094995,0.2756,57.41915308086523,557.69,0.43789361495979073,0.5769186973354589,0.5560599431196674,0.0910762709222953,0.08448066410204495,0.07203542371661027,0.08059471365638766,-1.0,-1.0,-1.0,-1.0,4.79,10.381765
135,CTRA,Energy,20882978816,9051000000.0,3449000000.0,1466624000.0,2066277000.0,4065000000.0,1158000000.0,200529000.0,681070000.0,5.22,5.09,2.3,0.5,1.64,2.69,5.2816095,10.24907,-1,2752000000,0.33859003,0.3211154119598704,0.09865394445391037,0.09050339237092268,0.3165578039746464,0.39270002,7.624072630232558,27.7,0.17228849040208546,0.2662293406031692,0.5117662217973766,0.2016969336111938,0.05819095477386935,0.04433018269794488,0.15177909831087893,-1.0,-1.0,-1.0,-1.0,-1.1,1.6507993
136,CCI,Real Estate,45019385856,6986000000.0,6340000000.0,5840000000.0,5773000000.0,1675000000.0,1096000000.0,1056000000.0,863000000.0,3.93,3.87,2.54,2.36,1.8,3.22,26.414757,32.23913,-1,1578499968,0.22902,0.22486239763726676,0.13271978687333494,0.11161610823380193,0.08220613450180987,1.5687,28.828064486498615,104.93,3.7535239629480466,3.270646645676919,2.6865024838811964,0.04303589321959867,0.02807377049180328,0.02723895996698308,0.02242723492723493,-1.0,-1.0,-1.0,-1.0,-5.67,6.39421
137,CSX,Industrials,63239520256,14853000000.0,12522000000.0,10583000000.0,11937000000.0,4166000000.0,3781000000.0,2765000000.0,3331000000.0,1.98,1.95,1.68,1.2,1.39,2.04,15.919192,15.450981,-1,2496999936,0.32359,0.329980198019802,0.2800740740740741,0.21090770404271547,0.28078900783950095,0.21209998,26.443060258628698,32.91,1.4294653465346534,1.2122962962962962,1.2742181540808544,0.09939874021759877,0.09328662011793443,0.06948458271555298,0.08706903311812217,1.817626527050611,1.8013339685564556,1.3929471032745593,1.7727514635444386,2.3,5.153695
138,CMI,Industrials,33480826880,28074000000.0,24021000000.0,19811000000.0,23571000000.0,2151000000.0,2131000000.0,1789000000.0,2260000000.0,17.74,15.2,14.74,12.07,14.54,19.97,13.332018,11.843265,-1,144000000,0.24711001,0.2396657381615599,0.25147510030682085,0.22190523443314314,0.30105235113893697,0.3516,238.49489999999997,242.64,0.8752089136490251,0.49079537408543783,0.5164971471098982,0.07099244199478531,0.08987768873892872,0.07907531824611033,0.1145057506206617,1.222853894258101,1.3855656697009102,1.2414989590562109,1.8270008084074374,1.04,3.240884
139,CVS,Healthcare,93447159808,322467000000.0,292111000000.0,268706000000.0,256776000000.0,4311000000.0,7910000000.0,7179000000.0,6634000000.0,3.01,3.29,6.0,5.48,5.1,8.78,24.215946,8.301823,-1,18011875328,0.03807,0.060319858959828734,0.10536130536130536,0.10346020262577642,0.10387698860077665,1.0548,5.289869283323522,74.32,0.9896878366844366,1.0123076923076924,1.22558330571128,0.018885116635636842,0.03394864355641011,0.031116312333398347,0.029822566071324212,0.20435153583617746,0.34353963083604777,0.3449452239092831,0.383158137923068,1.97,1.2848808
140,DHI,Consumer Cyclical,42518016000,33480000000.0,27774200000.0,20311100000.0,17592900000.0,5857500000.0,4175800000.0,2373700000.0,1618500000.0,14.05,16.65,11.56,6.49,4.34,13.67,8.94733,9.19605,-1,1762550016,0.24274999,0.3019905858333806,0.28050918617539383,0.2004814189189189,0.1615124390024848,0.0694,23.583789002218023,122.9,0.31278645927316034,0.36357773821919187,0.3617652027027027,0.19299135780910742,0.17387647350297095,0.1255109108886809,0.10370612433201339,,,,1.509794776119403,-1.66,1.9632984
141,DHR,Healthcare,188095168512,31471000000.0,29453000000.0,22284000000.0,17911100000.0,7209000000.0,6433000000.0,3646000000.0,3008200000.0,8.53,9.8,8.77,4.97,4.11,9.7,29.865183,26.262888,-1,5573250048,0.12937,0.14394393195159938,0.14242699315872207,0.09168636523663432,0.09937695321533105,0.1221,34.10866268026451,257.46,0.3928956511321433,0.4909779263621671,0.533219333098627,0.08546532305868405,0.07733458357376419,0.04787227058468245,0.04845558104172573,-1.0,-1.0,-1.0,-1.0,-968.67,3.6363246
142,DRI,Consumer Cyclical,19667984384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.99,-1.0,-1.0,-1.0,-1.0,9.75,20.331665,16.66154,-1,764712512,0.44708002,-1.0,-1.0,-1.0,-1.0,0.605,25.795443020029992,162.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.04,8.933678
143,DVA,Healthcare,9934798848,11609894000.0,11618797000.0,11550604000.0,11388479000.0,560400000.0,978450000.0,773642000.0,810981000.0,5.32,6.03,9.3,6.46,5.29,7.22,20.453007,15.070637,-1,1168644352,0.29011,0.7867184407139428,1.295088867358122,0.5591652295589802,0.38013386087712203,0.0,7.882202985224371,101.56,16.597021588430017,15.850593243221779,8.090666437307652,0.03310442212226047,0.0571474862465225,0.04553911595338875,0.04684666064442875,2.034585041225398,3.392742592624699,2.6706411123845295,2.911939591098089,1.32,9.760495
144,DE,Industrials,124325134336,51282000000.0,43033000000.0,34722000000.0,38379000000.0,7131000000.0,5963000000.0,2751000000.0,3253000000.0,29.74,23.42,19.14,8.77,10.28,32.08,14.258239,13.218204,-1,580750016,0.43096,0.35193959135327213,0.3235310075416418,0.2126458993584293,0.2850258477175151,0.1584,214.02636772376775,423.94,2.561395716118843,2.6266616027345235,3.555538378294813,0.07920693102299234,0.07089188482297834,0.03663554886737425,0.044554930079029186,60.94871794871795,34.074285714285715,14.253886010362693,15.130232558139534,0.97,5.551497
145,DAL,Industrials,28690008064,50582000000.0,29899000000.0,17095000000.0,47007000000.0,1318000000.0,280000000.0,-12385000000.0,4767000000.0,4.66,2.07,0.44,-19.49,7.32,7.63,9.56867,5.8440366,-1,459624992,0.50154996,0.20415117719950435,0.07705008255365987,-9.153732446415374,0.3087435233160622,0.0,61.860519353481976,44.19,4.741325898389095,9.525316455696203,26.273466371027347,0.018235904531304047,0.003863614411281754,-0.17189213196208242,0.0738737621844442,0.6193609022556391,0.16355140186915887,-7.438438438438438,,0.18,3.5249014
146,XRAY,Healthcare,8348260864,3922000000.0,4251000000.0,3342000000.0,4029200000.0,-950000000.0,421000000.0,-83000000.0,262900000.0,-4.81,-4.41,1.88,-0.33,1.15,2.3,-1.0,17.08261,-1,268624992,-0.24122,-0.24921301154249736,0.08348205433273845,-0.01670020120724346,0.05160062022807121,-1.0,31.069841185886386,39.28,0.5490556138509969,0.4441800515566131,0.48430583501006036,-0.12429674211696978,0.04566160520607375,-0.008884607150503104,0.03055946250682909,-1.0,-1.0,-1.0,-1.0,5.14,2.2488694
147,DVN,Energy,32598358016,19169000000.0,12206000000.0,4828000000.0,6220000000.0,6015000000.0,2813000000.0,-2680000000.0,-355000000.0,9.17,9.15,4.2,-7.12,-0.89,6.26,5.5398035,8.115016,-1,-571875008,0.44957,0.5386406375929077,0.3037141006262146,-0.92894280762565,-0.06118579800068942,0.6161,-57.036256029988984,50.83,0.5997134413898093,0.7270567911898078,1.5750433275563258,0.25357278360945995,0.13379310344827586,-0.27037933817594834,-0.025880294525041918,13.670454545454545,6.997512437810945,,,-3.06,2.9546907
148,DXCM,Healthcare,46644240384,2909800000.0,2448500000.0,1926700000.0,1476000000.0,341200000.0,154700000.0,493600000.0,101100000.0,0.72,0.88,0.56,1.3075,0.2775,1.6,167.125,75.20625,-1,438350016,0.16413,0.1600525377615161,0.06870974905618477,0.2702436353681905,0.11454792658055744,0.0,107.94735894340653,122.07,0.9782343559433343,0.8091494559182767,1.00711743772242,0.06328245265871618,0.031807714450201495,0.11504486656566834,0.04221294363256785,-1.0,-1.0,-1.0,-1.0,2.73,22.119486
149,FANG,Energy,26905137152,9566000000.0,6792000000.0,2806000000.0,3955000000.0,4386000000.0,2182000000.0,-4517000000.0,240000000.0,24.14,24.61,12.24,-28.59,1.47,19.39,6.1545157,7.6621976,-1,558750016,0.23724002,0.2922246652008795,0.18050959629384514,-0.5136456675005686,0.018114574684881878,0.4715,48.100509656182275,148.41,0.4162835631954161,0.55319324950364,0.6612463042983853,0.16734709450951962,0.09529216525460739,-0.2563709631647653,0.010199311546470613,7.749116607773852,3.5595432300163132,-8.47467166979362,0.5010438413361169,-12.1,1.7118924
150,DLR,Real Estate,34949988352,4691834000.0,4427883000.0,3903609000.0,3209241000.0,377872000.0,1709259000.0,356402000.0,579761000.0,1.1,1.18,5.95,1.01,2.37,1.32,109.05454,90.878784,-1,1497413888,0.02283,0.021490349896100477,0.09493474100572699,0.0201155940300819,0.05868434967941087,3.8425,23.51339612845904,120.85,1.0275552406614126,0.8309222970526147,0.8338233236520525,0.009108642116844262,0.04699696669412553,0.009879119779802197,0.025132551917621763,0.1897494559175184,0.9455492620688625,0.3104119816262222,0.45043659860975255,5.98,2.1253676
151,DFS,Financial Services,25589999616,13337000000.0,12087000000.0,11088000000.0,11459000000.0,4392000000.0,5449000000.0,1141000000.0,2957000000.0,14.41,15.52,17.85,3.6,9.09,13.03,7.1034007,7.8557177,-1,-1,0.28421,0.301028101439342,0.4063991646778043,0.10483278206541713,0.24934648789948563,0.1728,-1.0,102.59,1.3782042494859492,1.508576968973747,1.951580301359794,0.03336676087154709,0.049427622866058306,0.010107273516463074,0.02593950664935612,0.3597640891218873,0.7890240370692152,0.09418854218259864,0.2790939122227466,1.16,1.9987894
152,DIS,Communication Services,157696000000,82722000000.0,67418000000.0,65388000000.0,69570000000.0,3145000000.0,1995000000.0,-2864000000.0,11054000000.0,2.23,1.73,1.1,-1.58,6.68,4.98,38.699554,17.329317,-1,5236874752,0.04296,0.0331024755810037,0.022528881009113187,-0.0342653410382494,0.12437413504056168,0.0,29.82998098334508,85.49,0.5091044964634557,0.6143891228981514,0.701434502231315,0.015444603228388604,0.00979819163200055,-0.01420994398384512,0.05698408116133289,0.9773151025481666,0.5069885641677255,-0.7337945170381758,3.4286600496277915,1.08,1.6111869
153,DG,Consumer Defensive,36798840832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.6,-1.0,-1.0,-1.0,-1.0,11.01,15.827358,15.237966,-1,-546405504,0.39972,-1.0,-1.0,-1.0,-1.0,0.21110001,-67.77664723025923,168.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.19,6.1999264
154,DLTR,Consumer Defensive,33104031744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.18,-1.0,-1.0,-1.0,-1.0,7.28,24.305826,20.633242,-1,180850000,0.16078,-1.0,-1.0,-1.0,-1.0,0.0,183.48558609588056,150.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.97,3.7241535
155,D,Utilities,41136656384,17174000000.0,13964000000.0,14172000000.0,16572000000.0,994000000.0,3288000000.0,-401000000.0,1448000000.0,1.44,1.09,4.059259,-0.497519,1.727924,3.64,34.17361,13.51923,-1,-1,-1.0,0.03565151895556114,0.12040427713490552,-0.015353983995098977,0.045258485966118644,0.9889,-1.0,50.74,1.6383200028693374,1.4860480445290758,1.417237814450358,0.009535412449756819,0.033015362988251834,-0.004181220999947865,0.013946813326526877,0.10620792819745699,0.2915927633912735,-0.03916780621215081,0.1762200316417184,1.5,1.5481659
156,DPZ,Consumer Cyclical,13874881536,4537158000.0,4357373000.0,4117411000.0,3618774000.0,452263000.0,510467000.0,491296000.0,400709000.0,13.24,12.66,14.039114,12.469471,10.292005,15.67,29.861027,25.230375,-1,386723744,-1.0,-0.10796275541200721,-0.12126443389485207,-0.1488593066608492,-0.11731184782064542,0.34919998,36.4225069355969,401.36,-1.253824898873615,-1.2571105223948673,-1.3201416189831248,0.2822725454228849,0.30533683132593537,0.3134928737697554,0.2899293245312179,3.59395263827082,4.056476478067387,37.07614519658894,33.44258053747288,2.4,-1.0
157,DOV,Industrials,19900588032,8508088000.0,7907081000.0,6683760000.0,7136397000.0,1065376000.0,1123818000.0,683451000.0,677918000.0,7.48,7.47,7.81,4.74,4.67,9.78,19.020054,14.547035,-1,706290624,0.22549,0.24854993717288723,0.26824453733212905,0.2018596639526631,0.22353907131033482,0.2802,28.257684122506486,142.71,0.858136006118003,0.745768019691001,0.9182036125871403,0.09777214172709651,0.10802175049143918,0.07467717153510778,0.07819595115137856,-1.0,-1.0,-1.0,-1.0,1.67,4.268399
158,DOW,Basic Materials,38555738112,56902000000.0,54968000000.0,38542000000.0,42951000000.0,4582000000.0,6311000000.0,1225000000.0,-1359000000.0,4.0,6.32,8.44,1.64,-1.84,3.92,13.6275,13.905612,-1,2972124928,0.091709994,0.2211603436625157,0.3474263693916873,0.09851226377161239,-0.1003618639686877,1.1429,13.06526302894358,54.9,0.8063519644753354,0.8882466281310212,1.5314837153196623,0.07560681814431629,0.100190506429592,0.01992842036765902,-0.02245390258409887,1.0456412596987676,1.2048491790759832,0.2986348122866894,-0.3404308617234469,-3.02,1.9165319
159,DTE,Utilities,22235037696,19228000000.0,14964000000.0,12177000000.0,12669000000.0,1083000000.0,907000000.0,1368000000.0,1169000000.0,5.65,5.53,4.68,7.09,6.32,6.69,19.093805,16.12556,-1,-1450125056,0.13617,0.10416466288352409,0.104192992533027,0.11010060362173038,0.1001542152159013,0.582,-15.560597584874778,109.48,1.8505338078291815,2.096611143021252,1.5816498993963783,0.025373099360401098,0.022835418817190766,0.03006857745735889,0.02791175206532639,3.2818181818181817,2.3805774278215224,0.34906863995917325,0.30860612460401265,2.38,2.12216
160,DUK,Utilities,68942528512,28768000000.0,25097000000.0,23868000000.0,25079000000.0,2669000000.0,3908000000.0,1377000000.0,3748000000.0,4.88,3.17,4.94,1.72,5.06,5.98,18.331966,14.959866,-1,-4588125184,0.075830005,0.05398353593171659,0.07927620902304447,0.028709031773830374,0.08004784075861775,0.8197,-15.179146457186116,90.37,1.5380554600432839,1.3837431028886724,1.3359186056208823,0.014972428068955072,0.023044219191329523,0.008479690617533316,0.02359636862715471,0.2935547734271887,0.3436812945211503,0.13667493796526053,0.3719730051607781,2.8,1.4582858
161,DD,Basic Materials,35358076928,13017000000.0,12566000000.0,20397000000.0,21512000000.0,5798000000.0,1177000000.0,-2951000000.0,498000000.0,2.18,11.77,11.92,-4.01,0.67,4.94,35.33486,15.593117,-1,6378500096,0.03819,0.21880070946073438,0.04452767374115689,-0.07664138790774984,0.012150193963939786,0.67980003,5.550518156323627,77.13,0.3046907430469074,0.4078992168879809,0.5664606274672761,0.14004830917874397,0.025750979062288053,-0.041619654744443194,0.007176206121390282,7.909959072305593,1.199796126401631,-2.724838411819021,0.40553745928338764,1.25,1.3535407
162,DXC,Technology,4071091200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.46,-1.0,-1.0,-1.0,-1.0,4.06,-1.0,4.7586207,-1,31125000,-0.14494,-1.0,-1.0,-1.0,-1.0,0.0,129.30869245943776,19.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.24,1.1266619
163,EMN,Basic Materials,10060003328,10580000000.0,10476000000.0,8473000000.0,9273000000.0,793000000.0,857000000.0,478000000.0,759000000.0,5.67,6.42,6.35,3.53,5.52,8.31,14.890653,10.160048,-1,354124992,0.1318,0.15389093731806713,0.15024544179523142,0.07936244396480159,0.12739174219536759,0.5287,28.05140124083646,83.37,0.9996118765767514,0.90445301542777,0.9327577619126681,0.05406695302379491,0.055222630324118824,0.029720823229496984,0.04741379310344827,-1.0,-1.0,-1.0,-1.0,1.66,1.8945786
164,ETN,Industrials,86057738240,20752000000.0,19628000000.0,17858000000.0,21390000000.0,2462000000.0,2144000000.0,1410000000.0,2211000000.0,6.39,6.17,5.38,3.51,5.28,9.65,33.787167,22.373056,-1,2224124928,0.15794,0.14450052823101303,0.13062816060439894,0.09444072337575352,0.1374829001367989,0.4934,38.745327793961046,216.24,0.5349219391947412,0.5432279290806068,0.5615539182853315,0.07028462131376859,0.06300878713962442,0.04430618401206637,0.06739826245999085,-1.0,-1.0,-1.0,-1.0,2.04,4.7983108
165,EBAY,Consumer Cyclical,23020427264,9795000000.0,10420000000.0,10271000000.0,10479000000.0,-1269000000.0,13608000000.0,5667000000.0,1786000000.0,2.37,-2.27,20.87,7.98,2.1,4.48,18.164558,9.609375,-1,2764875008,0.25535,-0.24626431205123228,1.3916956432808345,1.5914069081718618,0.6595273264401772,0.3966,8.434334338313786,43.61,1.8026392392780903,0.9492738801390878,2.2867172142656558,-0.060863309352517984,0.5110793960790205,0.2934748834800621,0.1007502679528403,-0.7061769616026711,1.7082601054481548,6.8031212484994,1.3685823754789272,1.26,4.355524
166,ECL,Basic Materials,51970121728,14187800000.0,12733100000.0,11790200000.0,12562000000.0,1091700000.0,1129900000.0,-1205100000.0,1558900000.0,4.02,3.83,3.95,-4.2,5.41,5.97,45.40547,30.574541,-1,1381787520,0.1625,0.15086856179433672,0.1564048614379447,-0.19542690342982244,0.1794871794871795,0.5109,37.396496994038564,181.49,1.2324594740260637,1.2514603693142494,1.1330738668612665,0.05086119743015146,0.053281084955485135,-0.06648460774577954,0.07469895683091268,-1.0,-1.0,-1.0,-1.0,2.64,6.884807
167,EIX,Utilities,26517743616,17220000000.0,14905000000.0,13578000000.0,12347000000.0,824000000.0,925000000.0,871000000.0,1405000000.0,2.19,1.61,2.0,1.98,3.78,5.08,31.616436,13.629921,-1,-3584000000,0.053779997,0.05274950387299149,0.05822004028197382,0.06200170842824601,0.10561527475005637,1.1744,-7.516468968392858,70.34,2.118686383714231,1.8588242698892246,1.7188923690205011,0.010558552555707897,0.012375409726403105,0.012555497895404485,0.021822869746202355,0.20584561578815888,0.18796992481203006,0.17826442898076136,0.30371811500216167,3.29,1.9208255
168,EW,Healthcare,48841949184,5382400000.0,5232500000.0,4386300000.0,4348000000.0,1521900000.0,1503100000.0,823400000.0,1046900000.0,2.38,2.46,2.41,1.32,1.68,2.88,33.42437,27.621529,-1,808524992,0.22403,0.262093788210171,0.25756095889237307,0.1800056839297816,0.2523684400838898,0.0,59.98260931926765,80.0,0.11905212943668521,0.11828509741428057,0.15191395404761385,0.1835272836900814,0.1767812198621598,0.113774854568819,0.1613569457930673,1.2283292978208233,0.8194853342056483,1.0271956087824352,1.7880444064901793,3.24,7.5848594
169,EA,Communication Services,33358821376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.87,-1.0,-1.0,-1.0,-1.0,7.69,42.714287,15.941482,-1,1893750016,0.11927,-1.0,-1.0,-1.0,-1.0,0.2346,17.793397668470305,123.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.86,4.546601
170,ELV,Healthcare,109147439104,156595000000.0,138639000000.0,121867000000.0,104213000000.0,6025000000.0,6104000000.0,4572000000.0,4807000000.0,26.84,25.1,25.04,18.23,18.81,37.04,17.257078,12.504859,-1,7991000064,0.17433001,0.16594596083399896,0.169273433166944,0.13771499141540408,0.15150655572365104,0.20549999,13.801228832026199,468.01,0.6641694439088881,0.638685524126456,0.6034820325913431,0.0586249172926478,0.0627293000503561,0.052785314321999656,0.06206344492789175,0.217847199623965,0.21209173036831133,0.1789152383188542,0.22639287900908964,1.12,2.859471
171,LLY,Healthcare,426688708608,28541400000.0,28318400000.0,24539800000.0,22319500000.0,6244800000.0,5581700000.0,6193700000.0,8318400000.0,6.3,6.93,6.15,6.82,8.93,12.28,71.34762,36.60342,-1,5214524928,0.54794,0.5863772089616707,0.6216255345687812,1.0978623085649462,3.190916414131727,0.6471,81.7668871751609,449.16,1.5247798080715131,1.8804236457590877,2.9415945830969936,0.12618357722197301,0.11436503708560423,0.13281767671460828,0.21173901201697293,2.15204355917017,1.7374400796862355,2.087670217068896,4.23889115368936,2.15,36.12102
172,EMR,Industrials,54606831616,19629000000.0,18236000000.0,16785000000.0,18372000000.0,3231000000.0,2303000000.0,1965000000.0,2306000000.0,4.93,5.44,3.85,3.26,3.74,4.76,19.38134,20.073528,-1,4857999872,0.15138,0.3117522192203782,0.23208707044240653,0.23262696815437434,0.27873806358032155,0.3719,11.280596853107534,95.89,1.0009648784253184,0.6716718734253754,0.8862317982715757,0.09057524108544517,0.09318227796884483,0.08587536054540687,0.11250426891740255,-1.0,-1.0,-1.0,-1.0,2.21,2.7613213
173,ENPH,Technology,19186159616,2330853000.0,1382049000.0,774425000.0,624333000.0,397362000.0,145449000.0,133995000.0,161148000.0,3.33,2.94,1.09,1.07,1.38,6.62,42.04204,21.148037,-1,587812608,0.80449,0.4813166128252741,0.33812138513325024,0.27685317762860207,0.5919944748945675,0.0,32.72385719225676,140.36,1.562983527804325,2.412187796395827,0.6836152588983725,0.12883460645596378,0.06995242529058471,0.11165300949419299,0.22594335852881917,-1.0,-1.0,-1.0,-1.0,1.08,19.517635
